"location","date","totalPopulation","totalTest","totalCases","totalVac","totalDeaths","PercentageTested","PositivityRate","totalPercentageInfected","totalVaccinated","totalDeathPercentage"
Europe,"2021-09-25",748962983,936577219,59074648,646434770,1220092,125.04986765146977,6.307504261429191,7.8875,86.31064347274958,2.0653
Europe,"2021-09-26",748962983,1034430994,59179707,693162718,1221455,138.11510281276477,5.720991283445631,7.9016,92.54966316539573,2.0640
Europe,"2021-09-27",748962983,1173964187,59294186,698259072,1223207,156.74528830485605,5.050766169581628,7.9168,93.2301178895513,2.0629
Europe,"2021-09-28",748962983,974647762,59424955,717687714,1225323,130.13296840065593,6.097069866354446,7.9343,95.82419028578346,2.0620
Europe,"2021-09-29",748962983,1174186250,59568813,708202991,1227424,156.7749377007595,5.0731996733908264,7.9535,94.55780954130279,2.0605
Europe,"2021-09-30",748962983,1014108113,59717580,672606707,1229441,135.40163346096904,5.888679839404855,7.9734,89.80506677457515,2.0588
Europe,"2021-10-01",748962983,947049500,59860054,658301502,1231421,126.44810511282638,6.3206890452927755,7.9924,87.89506516906191,2.0572
Europe,"2021-10-02",748962983,979095084,59986673,664373895,1233210,130.7267657045208,6.126746419247674,8.0093,88.70583861685992,2.0558
Europe,"2021-10-03",748962983,1041051055,60096267,730041844,1234760,138.99899976765607,5.772653196148963,8.0239,97.47368836251283,2.0546
Europe,"2021-10-04",748962983,1191036416,60214774,706052856,1236651,159.02473727463246,5.055661874909457,8.0398,94.27072792995432,2.0537
Europe,"2021-10-05",748962983,994972790,60353315,678187934,1239103,132.84672441548423,6.065825679514311,8.0583,90.55026074633116,2.0531
Europe,"2021-10-06",748962983,995531431,60511134,679903238,1241551,132.92131301501183,6.078274589403697,8.0793,90.77928461519173,2.0518
Europe,"2021-10-07",748962983,1235314445,60674688,683241240,1243819,164.9366488116543,4.9116796331155985,8.1012,91.22496778989677,2.0500
Europe,"2021-10-08",748962983,1003032699,60830981,632099409,1246154,133.92286691957912,6.064705673169684,8.1220,84.39661550002131,2.0486
Europe,"2021-10-09",748962983,997715498,60980982,630436196,1248225,133.21292515734388,6.112061216072239,8.1421,84.17454671454703,2.0469
Europe,"2021-10-10",748962983,1076267464,61106126,710906229,1249944,143.7010224042007,5.677596698212555,8.1588,94.91874032978743,2.0455
Europe,"2021-10-11",748962983,1015599065,61241557,609050555,1252033,135.60070231134506,6.030091904426872,8.1768,81.31917982921193,2.0444
Europe,"2021-10-12",748962983,1011780193,61398642,726941604,1254697,135.09081436138212,6.068377541365845,8.1978,97.05975068196395,2.0435
Europe,"2021-10-13",748962983,1017753655,61571393,721892378,1257428,135.8883787451482,6.0497344025750515,8.2209,96.38558839162282,2.0422
Europe,"2021-10-14",748962983,1259997611,61758581,686448355,1260019,168.23229446574666,4.901483975908903,8.2459,91.65317520104995,2.0402
Europe,"2021-10-15",748962983,1000200957,61938014,681499046,1262443,133.54477854081074,6.192556962330522,8.2698,90.99235362343668,2.0382
Europe,"2021-10-16",748962983,979363303,62104591,580093143,1264686,130.76257775479405,6.341323062622452,8.2921,77.4528456234799,2.0364
Europe,"2021-10-17",748962983,1057486182,62255664,659496475,1266647,141.19338418625156,5.8871373507932985,8.3122,88.0546155109511,2.0346
Europe,"2021-10-18",748962983,1237608219,62422291,606095579,1268965,165.242908807417,5.043784457931109,8.3345,80.92463749974142,2.0329
Europe,"2021-10-19",748962983,1241394663,62611952,642793494,1272126,165.74846703738893,5.043678200507939,8.3598,85.82446777613308,2.0318
Europe,"2021-10-20",748962983,1037345527,62832369,735686313,1275101,138.50424527589772,6.057033781377649,8.3892,98.22732627628406,2.0294
Europe,"2021-10-21",748962983,1296277997,63060421,737050568,1277966,173.07637712717238,4.8647297220150225,8.4197,98.4094788033069,2.0266
Europe,"2021-10-22",748962983,1017989228,63293995,658172652,1280967,135.919831968518,6.217550565279655,8.4509,87.87786138156845,2.0238
Europe,"2021-10-23",748962983,1025995497,63503310,694477243,1283740,136.98881256992644,6.189433597484883,8.4788,92.72517584490554,2.0215
Europe,"2021-10-24",748962983,1331996484,63681443,688451095,1286060,177.8454361875986,4.780901733971844,8.5026,91.92057693457461,2.0195
Europe,"2021-10-25",748962983,1062458919,63868152,640006135,1288729,141.85733382233124,6.011352614001634,8.5275,85.45230532441414,2.0178
Europe,"2021-10-26",748962983,1053187220,64085498,650072309,1292334,140.61939560502952,6.0849103353153104,8.5566,86.79632021279748,2.0166
Europe,"2021-10-27",748962983,1267402119,64335688,604420114,1295990,169.2209291737453,5.076185926749267,8.5900,80.70093285237837,2.0144
Europe,"2021-10-28",748962983,1107899961,64587306,751917755,1299314,147.9245284676506,5.829705593788716,8.6236,100.39451509180928,2.0117
Europe,"2021-10-29",748962983,1075143960,64839129,715851384,1302726,143.55101445647816,6.030739269557911,8.6572,95.57900727384813,2.0092
Europe,"2021-10-30",748962983,1016807310,65069382,741223304,1305763,135.76202470342918,6.399381806175253,8.6879,98.96661394812887,2.0067
Europe,"2021-10-31",748962983,1123060550,65261447,713559647,1308273,149.94873918888993,5.811035478006952,8.7136,95.27301925414383,2.0047
Europe,"2021-11-01",748962983,1087066530,65453476,691694769,1311118,145.1428915279248,6.021110409866083,8.7392,92.35366562835856,2.0031
Europe,"2021-11-02",748962983,1073324162,65656905,765562880,1314873,143.30803876324552,6.1171552196921475,8.7664,102.21638417075147,2.0026
Europe,"2021-11-03",748962983,1076851280,65941743,772153486,1318814,143.77897231804846,6.123570099670587,8.8044,103.09634835450873,2.0000
Europe,"2021-11-04",748962983,1344302563,66231892,768870959,1322755,179.4885185934483,4.926859013955476,8.8431,102.65807208792322,1.9972
Europe,"2021-11-05",748962983,1085643238,66512056,620462429,1326518,144.95285650185465,6.126511331892991,8.8806,82.84286981910827,1.9944
Europe,"2021-11-06",748962983,1078253094,66777177,611296267,1330042,143.9661396456492,6.193089300794531,8.9160,81.61902268539752,1.9918
Europe,"2021-11-07",748962983,1160101201,66986810,805906836,1332622,154.89433087242443,5.774221243996454,8.9439,107.6030263567779,1.9894
Europe,"2021-11-08",748962983,1306436058,67225824,715093672,1335982,174.4326605791678,5.145741621898805,8.9759,95.4778391230585,1.9873
Europe,"2021-11-09",748962983,1329651215,67478395,780936386,1340210,177.53230068514614,5.074894396272183,9.0096,104.26902313274941,1.9861
Europe,"2021-11-10",748962983,1313670189,67807490,738734695,1344641,175.39854689988064,5.161682937451509,9.0535,98.63433998312838,1.9830
Europe,"2021-11-11",748962983,1356852659,68126729,777821142,1348628,181.1641816482137,5.020937870307111,9.0961,103.8530821489211,1.9796
Europe,"2021-11-12",748962983,1097184774,68443935,736634415,1352406,146.49385869581755,6.238141161080312,9.1385,98.3539149090363,1.9759
Europe,"2021-11-13",748962983,1273137795,68720190,695792289,1356071,169.98674485892448,5.397702453723793,9.1754,92.90075808726584,1.9733
Europe,"2021-11-14",748962983,1139980335,68959905,825698435,1358763,152.20783414872722,6.0492188227089025,9.2074,110.24556002656276,1.9704
Europe,"2021-11-15",748962983,1334571242,69239480,798253217,1362230,178.18921259023023,5.188144163532036,9.2447,106.5811308594406,1.9674
Europe,"2021-11-16",748962983,1327108336,69541728,795926569,1366620,177.1927807011525,5.240094279688106,9.2851,106.27048159468248,1.9652
Europe,"2021-11-17",748962983,1078154824,69906457,799325001,1371304,143.95301883698036,6.483897807983095,9.3338,106.72423325893531,1.9616
Europe,"2021-11-18",748962983,1167324821,70286502,811016665,1375558,155.85881378599456,6.021160583203259,9.3845,108.28528023527167,1.9571
Europe,"2021-11-19",748962983,1372638069,70647709,765492077,1379710,183.2718171867247,5.146856305061433,9.4327,102.20693069953765,1.9529
Europe,"2021-11-20",748962983,1112447256,70980158,754771868,1383400,148.53167396124834,6.380541424968017,9.4771,100.77559040057392,1.9490
Europe,"2021-11-21",748962983,1180735321,71253081,724021644,1386010,157.64935621658088,6.0346361909164905,9.5136,96.66988361693171,1.9452
Europe,"2021-11-22",748962983,1128291575,71602843,829797263,1389690,150.64717490850947,6.3461293681998825,9.5603,110.79282712694494,1.9408
Europe,"2021-11-23",748962983,1164804755,71929162,821033433,1394030,155.5223397469298,6.175211913519361,9.6038,109.62269853595687,1.9381
Europe,"2021-11-24",748962983,1152584038,72340638,786724764,1398467,153.89065470008683,6.276387284134851,9.6588,105.04187548078062,1.9332
Europe,"2021-11-25",748962983,1424326428,72757409,826296027,1402775,190.17314077323363,5.108197641334504,9.7144,110.32534928365078,1.9280
Europe,"2021-11-26",748962983,1174217987,73185913,741253862,1406940,156.779175159849,6.2327364944376376,9.7716,98.97069398955863,1.9224
Europe,"2021-11-27",748962983,1118064596,73524699,785089290,1410559,149.28168966663068,6.576068973388725,9.8169,104.82351034964302,1.9185
Europe,"2021-11-28",748962983,1234328399,73807651,876419624,1413334,164.80499397391446,5.979579750396717,9.8546,117.01774906010274,1.9149
Europe,"2021-11-29",748962983,1397397108,74144857,855341561,1416836,186.57759324802305,5.305926037453915,9.8997,114.20344935792374,1.9109
Europe,"2021-11-30",748962983,1197695915,74502360,808170405,1421246,159.9138999103244,6.220473750217308,9.9474,107.90525344294619,1.9077
Europe,"2021-12-01",748962983,1184143076,74924629,846020068,1425740,158.1043526686552,6.327329063401119,10.0038,112.95886274796041,1.9029
Europe,"2021-12-02",748962983,1470942571,75359805,857581588,1429960,196.39723249179593,5.123232305987832,10.0619,114.50253316457963,1.8975
Europe,"2021-12-03",748962983,1168307199,75792945,815052426,1434266,155.98997887990413,6.487415729773313,10.1197,108.82412675927937,1.8923
Europe,"2021-12-04",748962983,1170202504,76141568,805991279,1437879,156.2430361127741,6.506700142901078,10.1663,107.61430101279117,1.8884
Europe,"2021-12-05",748962983,1511155411,76423129,818751768,1440308,201.7663683386606,5.057264689237181,10.2039,109.31805530901653,1.8846
Europe,"2021-12-06",748962983,1205499531,76729816,873339642,1443835,160.95582269918404,6.364980991435989,10.2448,116.60651618612772,1.8817
Europe,"2021-12-07",748962983,1438662181,77119275,774093420,1448205,192.0872210849972,5.360485318825518,10.2968,103.35536435984314,1.8779
Europe,"2021-12-08",748962983,1175844948,77532922,884840740,1452712,156.9964036527023,6.593804917210905,10.3520,118.14211918134276,1.8737
Europe,"2021-12-09",748962983,1490066754,77953233,836805452,1456994,198.9506541473492,5.2315262246298,10.4082,111.72854613563726,1.8691
Europe,"2021-12-10",748962983,1224944250,78356881,839025313,1461248,163.55204166345294,6.396771199995428,10.4620,112.02493741937043,1.8649
Europe,"2021-12-11",748962983,1215578646,78681127,835971058,1464814,162.3015654433218,6.4727302720321065,10.5053,111.61713956162235,1.8617
Europe,"2021-12-12",748962983,1508177383,78947613,944056905,1467265,201.36874815347184,5.234637111648026,10.5409,126.04853997170112,1.8585
Europe,"2021-12-13",748962983,1247598483,79263964,899218977,1470507,166.5767883484303,6.353323210958088,10.5832,120.06187186957409,1.8552
Europe,"2021-12-14",748962983,1216291522,79637483,913940466,1474930,162.3967471834319,6.547565411707276,10.6330,122.02745486020903,1.8521
Europe,"2021-12-15",748962983,1248962810,80069158,912662622,1479247,166.7589504887453,6.410852057316261,10.6907,121.8568397525195,1.8475
Europe,"2021-12-16",748962983,1537917682,80497888,911975238,1483355,205.33961182431364,5.234213049382184,10.7479,121.76506165191878,1.8427
Europe,"2021-12-17",748962983,1267398041,80928177,873448522,1487230,169.2203846875567,6.385379681993686,10.8054,116.6210536202161,1.8377
Europe,"2021-12-18",748962983,1252916323,81286244,869253415,1490679,167.28681542863382,6.487763189593308,10.8532,116.06093154539789,1.8339
Europe,"2021-12-19",748962983,1591877045,81577463,971801547,1492986,212.5441552029281,5.1246082890780045,10.8921,129.7529476166381,1.8301
Europe,"2021-12-20",748962983,1279478808,81938102,866980774,1496050,170.83338389769258,6.404021816358211,10.9402,115.75749318441282,1.8258
Europe,"2021-12-21",748962983,1518344987,82357268,861490770,1499959,202.72630576723708,5.424147259360629,10.9962,115.02447912035194,1.8213
Europe,"2021-12-22",748962983,1285498149,82843082,870343798,1503951,171.63707395135708,6.4444341724213565,11.0610,116.20651724519209,1.8154
Europe,"2021-12-23",748962983,1588453664,83384213,870575518,1507681,212.08707239941123,5.249395364169716,11.1333,116.2374560239114,1.8081
Europe,"2021-12-24",748962983,1300681435,83826881,910677656,1510906,173.66431512944345,6.4448433524385615,11.1924,121.59181116698794,1.8024
Europe,"2021-12-25",748962983,1243248949,84272314,887974833,1513645,165.99604749758373,6.778394147671224,11.2519,118.56057684495738,1.7961
Europe,"2021-12-26",748962983,1629080016,84533656,766491408,1515494,217.511419519648,5.18904259887502,11.2868,102.34035932320569,1.7928
Europe,"2021-12-27",748962983,1308819460,85120205,834009014,1518423,174.75088752149986,6.503586445757767,11.3651,111.35517147447594,1.7839
Europe,"2021-12-28",748962983,1554837297,85842619,896283316,1521981,207.5986840860999,5.521003333636909,11.4615,119.66990843925328,1.7730
Europe,"2021-12-29",748962983,1324472214,86726627,915696985,1525857,176.84081110321043,6.548014075590112,11.5796,122.26198167126239,1.7594
Europe,"2021-12-30",748962983,1631842270,87723012,747830716,1529685,217.8802300033031,5.375704111402875,11.7126,99.84882203450634,1.7438
Europe,"2021-12-31",748962983,1338384685,88593236,930869255,1533556,178.69837567125796,6.619414955424419,11.8288,124.28775201564268,1.7310
Europe,"2022-01-01",748962983,1328362414,89338110,898089438,1536089,177.36022262130945,6.725431934721995,11.9282,119.91105814104033,1.7194
Europe,"2022-01-02",748962983,1673262073,89711201,825966800,1537755,223.4105170722436,5.361455473568246,11.9781,110.2813915704563,1.7141
Europe,"2022-01-03",748962983,1360247874,90674720,998331091,1540187,181.61750378523047,6.666043868413353,12.1067,133.29511787099898,1.6986
Europe,"2022-01-04",748962983,1352907875,91833217,843557744,1543507,180.63748218648612,6.7878396376397765,12.2614,112.6300983022014,1.6808
Europe,"2022-01-05",748962983,1363548883,93114828,761992017,1547388,182.05824773051566,6.82885880813706,12.4325,101.73960987334938,1.6618
Europe,"2022-01-06",748962983,1424660416,94202629,994989286,1550726,190.21773416537465,6.612286545062538,12.5777,132.84892692754082,1.6462
Europe,"2022-01-07",748962983,1608596120,95473398,912016179,1553476,214.77645177558796,5.935200067497366,12.7474,121.77052801019406,1.6271
Europe,"2022-01-08",748962983,1375428882,96427022,950298032,1555981,183.64444080943315,7.010687594387741,12.8747,126.8818424367977,1.6136
Europe,"2022-01-09",748962983,1724744210,97269285,1035124738,1557662,230.2843063206503,5.639635398457143,12.9872,138.20773008750956,1.6014
Europe,"2022-01-10",748962983,1410722815,98272472,1025149665,1560162,188.35681429131458,6.966107796307243,13.1211,136.87587881763176,1.5876
Europe,"2022-01-11",748962983,1391052509,99571384,1003578151,1563966,185.73047541389641,7.1579888865287975,13.2946,133.99569455090145,1.5707
Europe,"2022-01-12",748962983,1672918332,100955101,1015430366,1567886,223.36462147956385,6.03467001759175,13.4793,135.57817796717464,1.5531
Europe,"2022-01-13",748962983,1414441953,102167427,1010209165,1571247,188.85338596233402,7.223161529061349,13.6412,134.88105392786815,1.5379
Europe,"2022-01-14",748962983,1380165714,103490709,972757098,1574498,184.2768928941846,7.4984263085381935,13.8179,129.8805308245788,1.5214
Europe,"2022-01-15",748962983,1366526479,104468154,922649141,1577221,182.45581023595128,7.644795443440507,13.9484,123.19021926882066,1.5098
Europe,"2022-01-16",748962983,1723427668,105294520,1062002908,1578948,230.108524335441,6.109599024958905,14.0587,141.79644816972217,1.4996
Europe,"2022-01-17",748962983,1441836723,106327337,1035281365,1581667,192.51107941605707,7.374436737799749,14.1966,138.22864260302168,1.4875
Europe,"2022-01-18",748962983,1391534676,107847739,1042969468,1585509,185.79485336193179,7.750273195491681,14.3996,139.25514233324932,1.4701
Europe,"2022-01-19",748962983,1411520290,109436132,844539363,1588782,188.46329151623772,7.753068289227355,14.6117,112.76116205598909,1.4518
Europe,"2022-01-20",748962983,1767227992,111089233,891447137,1592228,235.9566536815078,6.2860725103317625,14.8324,119.02419174700387,1.4333
Europe,"2022-01-21",748962983,1727830580,112690687,982794345,1595281,230.69639210727186,6.522091245774803,15.0462,131.22068343930425,1.4156
Europe,"2022-01-22",748962983,1331293029,113952306,977948292,1597758,177.75151232006883,8.55952097079598,15.2147,130.57364839084445,1.4021
Europe,"2022-01-23",748962983,1824189526,114989008,1078829575,1599439,243.5620407691097,6.303566946365638,15.3531,144.04311020535442,1.3909
Europe,"2022-01-24",748962983,1490106656,116305579,1055430027,1602148,198.9559817804774,7.805184852486156,15.5289,140.91885059157855,1.3775
Europe,"2022-01-25",748962983,1757677232,118111767,1051552552,1605979,234.68145581234955,6.719764291741136,15.7700,140.40113808935735,1.3597
Europe,"2022-01-26",748962983,1761166028,119876101,1055611478,1609386,235.14727269238085,6.806632599887965,16.0056,140.94307755661137,1.3425
Europe,"2022-01-27",748962983,1580586006,121721508,912681436,1612713,211.0365988541786,7.701036674874875,16.2520,121.85935175917766,1.3249
Europe,"2022-01-28",748962983,1778560179,123404144,1009851946,1615978,237.4697040267476,6.9384294924102194,16.4767,134.83335878029635,1.3095
Europe,"2022-01-29",748962983,1493544766,124773137,952689955,1618563,199.41503116983822,8.35416117684684,16.6595,127.20120708555767,1.2972
Europe,"2022-01-30",748962983,1882838395,125877954,1109933150,1620298,251.3927173621076,6.685542122695027,16.8070,148.19599568914876,1.2872
Europe,"2022-01-31",748962983,1786043377,127976186,1089739088,1623261,238.46884526200944,7.165345906377726,17.0871,145.49972598579015,1.2684
Europe,"2022-02-01",748962983,1796047980,129667496,1069379889,1627864,239.80463931686725,7.219600892844745,17.3129,142.78140752918893,1.2554
Europe,"2022-02-02",748962983,1822421445,131373667,1077475586,1631881,243.32597022355108,7.208742377370345,17.5407,143.8623283735773,1.2422
Europe,"2022-02-03",748962983,1878549061,133012326,1080302611,1635447,250.82001429168093,7.080588352012171,17.7595,144.23978694818885,1.2295
Europe,"2022-02-04",748962983,1767869394,134463842,1019245326,1638790,236.0422923598615,7.605982798070886,17.9533,136.08754359492826,1.2188
Europe,"2022-02-05",748962983,1467714896,135737456,1014588312,1641567,195.96627995164883,9.248216828072582,18.1234,135.46574864568439,1.2094
Europe,"2022-02-06",748962983,1584985444,136740645,1102402579,1643453,211.62400278466097,8.627249260719394,18.2573,147.19052930817546,1.2019
Europe,"2022-02-07",748962983,1828701786,138204493,1101609256,1646832,244.1645084614282,7.557519441280842,18.4528,147.08460644976896,1.1916
Europe,"2022-02-08",748962983,1490065616,139596849,1079502503,1651229,198.95050220392534,9.36850347401077,18.6387,144.13295817051082,1.1829
Europe,"2022-02-09",748962983,1494747407,140828357,1086449108,1654971,199.57560532734632,9.421548840994243,18.8031,145.06045460994432,1.1752
Europe,"2022-02-10",748962983,1633802962,142502606,1078190991,1659068,218.14201757418496,8.72214148917671,19.0267,143.95784778057583,1.1642
Europe,"2022-02-11",748962983,1803608819,143776597,1038237327,1662834,240.81414701906567,7.971606452873527,19.1968,138.6233165811881,1.1565
Europe,"2022-02-12",748962983,1496366381,144813781,1021845498,1665705,199.79176741235554,9.67769543868147,19.3352,136.4347132226694,1.1502
Europe,"2022-02-13",748962983,1682746938,145619536,1134348558,1667580,224.67691677627278,8.653680046096152,19.4428,151.4558908447415,1.1452
Europe,"2022-02-14",748962983,1878487526,146435661,1113271046,1671099,250.81179826480158,7.7954023635076295,19.5518,148.6416647109514,1.1412
Europe,"2022-02-15",748962983,1605840997,147347397,1089007127,1674962,214.40859340841416,9.175715234277332,19.6735,145.4019960556582,1.1367
Europe,"2022-02-16",748962983,1826191999,148557185,1100700557,1679415,243.82940685334242,8.1348064760632,19.8351,146.96327882468924,1.1305
Europe,"2022-02-17",748962983,1589040771,149616339,1035249356,1683326,212.16546172082312,9.415512913859652,19.9765,138.22436882705057,1.1251
Europe,"2022-02-18",748962983,1897435387,150619482,877098741,1687084,253.3416777688731,7.938055916525394,20.1104,117.10842336783418,1.1201
Europe,"2022-02-19",748962983,1519427388,151446213,873064328,1689795,202.87082572677693,9.967321518361363,20.2208,116.56975682601927,1.1158
Europe,"2022-02-20",748962983,1642283561,152092551,975739512,1691600,219.2743297434768,9.261040822170173,20.3071,130.2787366194839,1.1122
Europe,"2022-02-21",748962983,1897013501,152766883,949642987,1694465,253.28534841621138,8.053020335357118,20.3971,126.79438217309065,1.1092
Europe,"2022-02-22",748962983,1893905705,153540659,935046020,1698540,252.87040187405364,8.107091002189046,20.5004,124.84542510427382,1.1062
Europe,"2022-02-23",748962983,1633773648,154419388,909795337,1702272,218.13810362908148,9.451700251686272,20.6178,121.47400574535472,1.1024
Europe,"2022-02-24",748962983,1966399535,155285396,911023205,1705522,262.54962923848535,7.896940231935114,20.7334,121.63794816011621,1.0983
Europe,"2022-02-25",748962983,1914525808,156037434,838445676,1708351,255.6235556971445,8.150187025319013,20.8338,111.94754547702392,1.0948
Europe,"2022-02-26",748962983,1908223002,156620971,834025313,1710490,254.78201797858412,8.20768698605175,20.9117,111.35734768349693,1.0921
Europe,"2022-02-27",748962983,2021007391,157067549,954811882,1712077,269.840758071217,7.771745402785616,20.9713,127.48452242265222,1.0900
Europe,"2022-02-28",748962983,1921212248,157628311,873591214,1714316,256.5163154398513,8.204627633625204,21.0462,116.64010556313436,1.0876
Europe,"2022-03-01",748962983,1926560638,158387978,914766157,1717703,257.230421493341,8.22128174301462,21.1476,122.13769942752965,1.0845
Europe,"2022-03-02",748962983,1930263577,159101464,905178991,1720550,257.72483030713414,8.242473509616453,21.2429,120.85764070398656,1.0814
Europe,"2022-03-03",748962983,1626782047,159837181,1066269301,1723388,217.2045994160969,9.825359291047057,21.3411,142.36608820492268,1.0782
Europe,"2022-03-04",748962983,1935431725,160607359,1015782033,1726157,258.41487081878915,8.29827045436077,21.4440,135.62513182310374,1.0748
Europe,"2022-03-05",748962983,1637359840,161195325,994205412,1728172,218.61692462309583,9.84483197047266,21.5225,132.7442656802172,1.0721
Europe,"2022-03-06",748962983,1755783417,161649253,963090351,1729449,234.4285975212209,9.206673866199296,21.5831,128.58984660928164,1.0699
Europe,"2022-03-07",748962983,1946988529,162280501,994292780,1731648,259.9579115647695,8.334949003698009,21.6674,132.75593087622596,1.0671
Europe,"2022-03-08",748962983,1669894105,163010303,815226452,1734346,222.96083289873354,9.761714980124443,21.7648,108.84736235355439,1.0639
Europe,"2022-03-09",748962983,1574709687,163794063,931138653,1736908,210.25200480435493,10.401540318968012,21.8694,124.32372148357564,1.0604
Europe,"2022-03-10",748962983,1649314093,164674649,1085642448,1739199,220.21303194366283,9.984432298184455,21.9870,144.95275102267638,1.0561
Europe,"2022-03-11",748962983,1950355734,165513401,1005187814,1741358,260.40749386408595,8.486318578434267,22.0990,134.21061345030452,1.0521
Europe,"2022-03-12",748962983,1671583389,166133129,942477272,1742924,223.1863826306086,9.938668336455933,22.1818,125.8376306162517,1.0491
Europe,"2022-03-13",748962983,1982872503,166603074,829096819,1744011,264.7490661097199,8.402107233215286,22.2445,110.69930528195411,1.0468
Europe,"2022-03-14",748962983,1665126584,167248529,915316076,1745545,222.32428328170127,10.044193072591051,22.3307,122.21112348352202,1.0437
Europe,"2022-03-15",748962983,1579788060,168096684,970686607,1747905,210.93005874230238,10.640457935857548,22.4439,129.60408311661513,1.0398
Europe,"2022-03-16",748962983,1595378314,168981547,1070576015,1750139,213.01163745231452,10.591942081519354,22.5621,142.9411118172712,1.0357
Europe,"2022-03-17",748962983,1632529260,169886820,957103884,1752486,217.97195549783268,10.406356820826598,22.6829,127.79054582461254,1.0316
Europe,"2022-03-18",748962983,1600211788,170805667,955560182,1754591,213.65699297851683,10.673941304574367,22.8056,127.58443390252306,1.0272
Europe,"2022-03-19",748962983,1591665869,171473797,1001171091,1755902,212.51595941691554,10.773228247190616,22.8948,133.67430884097513,1.0240
Europe,"2022-03-20",748962983,1722690541,171922440,978626474,1756850,230.01010465159396,9.979879491310216,22.9547,130.66419785929526,1.0219
Europe,"2022-03-21",748962983,1979873184,172610992,994097631,1758332,264.34860319391777,8.718285261648354,23.0467,132.72987498235275,1.0187
Europe,"2022-03-22",748962983,1609839594,173513864,979017323,1760583,214.94247787143306,10.778332490187218,23.1672,130.71638321543054,1.0147
Europe,"2022-03-23",748962983,1616206963,174415548,1076024788,1762615,215.79263590921693,10.79165923628062,23.2876,143.66862080285213,1.0106
Europe,"2022-03-24",748962983,2019403949,175357921,968641057,1764512,269.6266697869633,8.683647523163282,23.4134,129.33096547977192,1.0062
Europe,"2022-03-25",748962983,1635976606,176268657,1013289595,1766675,218.43223805895357,10.774521857679915,23.5350,135.2923466178835,1.0023
Europe,"2022-03-26",748962983,1610367436,176897828,1004835001,1767898,215.01295425170562,10.984935738603696,23.6190,134.16350658280797,0.9994
Europe,"2022-03-27",748962983,2029196639,177321362,997480007,1768632,270.9341696530815,8.738500675192572,23.6756,133.18148288244572,0.9974
Europe,"2022-03-28",748962983,1718158292,177908979,910867252,1770014,229.40496806902937,10.35463262194005,23.7540,121.61712563570049,0.9949
Europe,"2022-03-29",748962983,1628247373,178792673,987895455,1771601,217.40024673555865,10.980682417474412,23.8720,131.90177317481658,0.9909
Europe,"2022-03-30",748962983,1631426939,179591840,1061905679,1773633,217.8247758607851,11.008267407309253,23.9787,141.78346635323632,0.9876
Europe,"2022-03-31",748962983,1683292649,180682712,805394368,1775982,224.74977898874343,10.733885881776937,24.1244,107.53460268142518,0.9829
Europe,"2022-04-01",748962983,2016003923,181187663,784477816,1777632,269.1727052951027,8.987465794728019,24.1918,104.7418675964123,0.9811
Europe,"2022-04-02",748962983,1629526889,181704747,780412568,1778827,217.57108508525582,11.150767024869879,24.2608,104.19908402869625,0.9790
Europe,"2022-04-03",748962983,1761246298,182065093,823258223,1779569,235.15799017800055,10.337287476870541,24.3090,109.91974792965169,0.9774
Europe,"2022-04-04",748962983,1725187325,182415477,991961617,1780830,230.3434701258126,10.573662022470517,24.3557,132.44467877793636,0.9762
Europe,"2022-04-05",748962983,1645862255,183110555,986946457,1782908,219.7521496199232,11.125509102825863,24.4485,131.77506490998368,0.9737
Europe,"2022-04-06",748962983,1650024225,183915613,1069579363,1787740,220.30784731052591,11.146237140851674,24.5560,142.80804088818365,0.9720
Europe,"2022-04-07",748962983,1774361799,184523122,976846183,1789603,236.90914494768828,10.399407950734403,24.6371,130.42649705960167,0.9699
Europe,"2022-04-08",748962983,1958845449,185081563,1016255947,1791631,261.5410231829842,9.448502590874897,24.7117,135.68840784752106,0.9680
Europe,"2022-04-09",748962983,1645783537,185416479,792844813,1792408,219.74163935415748,11.266152250980985,24.7564,105.85901185986918,0.9667
Europe,"2022-04-10",748962983,2156614944,185665981,837106662,1793003,287.94680016916135,8.609139128732663,24.7897,111.76876307650573,0.9657
Europe,"2022-04-11",748962983,1664411620,186131138,996280438,1794701,222.22882275611747,11.18299919102944,24.8518,133.02131889207135,0.9642
Europe,"2022-04-12",748962983,1659751909,186732978,850602947,1796358,221.6066677089701,11.250656015964854,24.9322,113.57075934419045,0.9620
Europe,"2022-04-13",748962983,1663198414,187224252,988753383,1798371,222.0668379814974,11.25688014274405,24.9978,132.0163219602003,0.9605
Europe,"2022-04-14",748962983,2076573048,187749537,981098553,1800167,277.25977052727046,9.04131627735544,25.0679,130.99426477262895,0.9588
Europe,"2022-04-15",748962983,1642268110,188044605,952639976,1801047,219.27226675767497,11.450298757856292,25.1073,127.1945339920758,0.9578
Europe,"2022-04-16",748962983,1625883204,188313350,769183469,1801682,217.0845877439046,11.582218792635981,25.1432,102.69979778159477,0.9567
Europe,"2022-04-17",748962983,2049792163,188510666,850011623,1802192,273.6840417385488,9.196574628527351,25.1696,113.49180697759532,0.9560
Europe,"2022-04-18",748962983,1725416405,188605646,991688533,1802691,230.3740564171514,10.931021952350104,25.1822,132.4082171628501,0.9558
Europe,"2022-04-19",748962983,1639988935,189171397,979105542,1804636,218.9679559904231,11.534919106024335,25.2578,130.72816203521236,0.9540
