"continent","date","totalPopulation","totalTests","totalCases","totalVac","totalDeaths","PercentageTested","PositivityRate","totalPercentageInfected","totalVaccinated","totalDeathPercentage"
World,"2022-05-11",7874955821,4853810497,519471419,9419952128,6262234,61.63603463090463,10.702342403377104,6.5965,119.61911078764386,1.2055
World,"2022-05-12",7874955821,4384053459,520112832,9392089856,6264096,55.670832429422966,11.86374292339577,6.6046,119.26530217419489,1.2044
World,"2022-05-13",7874955821,4274655265,520677573,9531683835,6266054,54.28164122014317,12.180574589562838,6.6118,121.03793407427167,1.2034
World,"2022-05-14",7874955821,4237471837,521118600,9371508533,6266935,53.80946805695102,12.297865804081331,6.6174,119.0039505746708,1.2026
World,"2022-05-15",7874955821,3902828908,521490714,9898187301,6267562,49.56001019830991,13.361864593424805,6.6221,125.69197245024138,1.2019
World,"2022-05-16",7874955821,4494254869,522097831,9814528091,6269281,57.07022326417697,11.617005403971895,6.6299,124.62962731584828,1.2008
World,"2022-05-17",7874955821,4267266164,522692816,8960590042,6271248,54.1878108397835,12.24889181766071,6.6374,113.78590871716332,1.1998
World,"2022-05-18",7874955821,4375419901,523432178,10086830572,6273643,55.56119933183813,11.963015889751972,6.6468,128.08745599691665,1.1986
World,"2022-05-19",7874955821,4921050574,524024401,9506076127,6275509,62.48988166863266,10.648628643823404,6.6543,120.71275500556233,1.1976
World,"2022-05-20",7874955821,3798167454,524637666,9971276071,6277474,48.23096840583533,13.812915632444888,6.6621,126.62008902208417,1.1965
World,"2022-05-21",7874955821,3748373824,525010926,9682694256,6278533,47.598664795099936,14.006365177306284,6.6668,122.9555374797067,1.1959
World,"2022-05-22",7874955821,4216273187,525349344,9433920420,6279183,53.54027734043335,12.46004043617964,6.6711,119.79648691923754,1.1952
World,"2022-05-23",7874955821,3991216564,525835492,9207411153,6280642,50.68239942828245,13.174817341232101,6.6773,116.92016263058602,1.1944
World,"2022-05-24",7874955821,4166837447,526415904,9657470400,6282384,52.912518390114286,12.63346388467839,6.6847,122.63523274945368,1.1934
World,"2022-05-25",7874955821,3858172387,527048864,9481927509,6285038,48.99294008369523,13.6605835907145,6.6927,120.40610416778108,1.1925
World,"2022-05-26",7874955821,4031359330,527562031,9674267690,6286501,51.19215169753269,13.086455158538298,6.6992,122.84853286670902,1.1916
World,"2022-05-27",7874955821,3798974607,528130508,9842272769,6288488,48.24121802524078,13.901922561600319,6.7065,124.98194266377713,1.1907
World,"2022-05-28",7874955821,3859625492,528415208,9722498878,6289194,49.01139231419696,13.690841484368557,6.7101,123.46099583280443,1.1902
World,"2022-05-29",7874955821,4363833319,528688288,9809960880,6289735,55.4140673064228,12.115226438601745,6.7135,124.57163066032646,1.1897
World,"2022-05-30",7874955821,3894298411,529091471,9508216227,6290983,49.45168581917813,13.586310425146308,6.7187,120.73993103103658,1.1890
World,"2022-05-31",7874955821,3754301799,529711114,9635919998,6292518,47.67394109041822,14.109444108651426,6.7265,122.3615753158141,1.1879
World,"2022-06-01",7874955821,2760663039,530395352,9691386236,6294633,35.05623525706888,19.212607424632527,6.7352,123.06591244812013,1.1868
World,"2022-06-02",7874955821,3004147784,530916391,8794690226,6296216,38.14812238043157,17.67277874369712,6.7418,111.67923256848454,1.1859
World,"2022-06-03",7874955821,2063913916,531455410,9028419091,6297740,26.208577710318053,25.74988258376567,6.7487,114.6472348063729,1.1850
World,"2022-06-04",7874955821,1986264258,531702973,8881738624,6298357,25.22254477546738,26.768994652070106,6.7518,112.78461525225616,1.1846
World,"2022-06-05",7874955821,1772911082,531957013,8451023830,6299653,22.513282897057156,30.004720394657674,6.7550,107.31519035908505,1.1842
World,"2022-06-06",7874955821,54294419,532349857,4030934879,6300044,0.6894568075571176,980.487252290148,6.7600,51.18676181332701,1.1834
World,"2020-01-22",5275026275,3791.0,557,0.0,17,0.0000718669406059,14.69269322078607,0.0000,0.0,3.0521
World,"2020-01-23",5275026275,4149.0,657,0.0,18,0.0000786536366589,15.835140997830802,0.0000,0.0,2.7397
World,"2020-01-24",6023989258,4436.0,944,0.0,26,0.0000736389095334,21.28043282236249,0.0000,0.0,2.7542
World,"2020-01-25",6023989258,4663.0,1437,0.0,42,0.0000774071765451,30.817070555436416,0.0000,0.0,2.9228
World,"2020-01-26",6067209212,5013.0,2120,0.0,56,0.0000826244789793,42.29004588071015,0.0000,0.0,2.6415
World,"2020-01-27",6067209212,5497.0,2929,0.0,82,0.0000906017875422,53.283609241404406,0.0000,0.0,2.7996
World,"2020-01-28",6067209212,5972.0,5580,0.0,131,0.0000984307577228,93.43603482920295,0.0001,0.0,2.3477
World,"2020-01-29",6067209212,6543.0,6169,0.0,133,0.000107842003982,94.28396759896071,0.0001,0.0,2.1559
World,"2020-01-30",6067209212,6980.0,8237,0.0,171,0.0001150446565481,118.00859598853867,0.0001,0.0,2.0760
World,"2020-01-31",6067209212,11016.0,9927,0.0,213,0.0001815661800192,90.11437908496733,0.0002,0.0,2.1457
World,"2020-02-01",6067209212,8069.0,12038,0.0,259,0.0001329936008147,149.18825133225926,0.0002,0.0,2.1515
World,"2020-02-02",6067209212,8200.0,16787,0.0,362,0.0001351527483803,204.71951219512198,0.0003,0.0,2.1564
World,"2020-02-03",6067209212,8643.0,19887,0.0,426,0.0001424542932013,230.09371745921555,0.0003,0.0,2.1421
World,"2020-02-04",6067209212,9312.0,23899,0.0,492,0.0001534807796241,256.6473367697594,0.0004,0.0,2.0587
World,"2020-02-05",6067209212,10135.0,27644,0.0,564,0.0001670455005895,272.7577701036014,0.0005,0.0,2.0402
World,"2020-02-06",6067209212,10926.0,30806,0.0,634,0.0001800827961955,281.95130880468605,0.0005,0.0,2.0580
World,"2020-02-07",6067209212,11638.0,34339,0.0,719,0.0001918180104451,295.05928853754943,0.0006,0.0,2.0938
World,"2020-02-08",6067209212,13708.0,37070,0.0,806,0.0002259358383899,270.42602859644,0.0006,0.0,2.1743
World,"2020-02-09",6067209212,15945.0,40098,0.0,906,0.0002628061674297,251.4769520225776,0.0007,0.0,2.2595
World,"2020-02-10",6067209212,17615.0,42636,0.0,1013,0.0002903311783803,242.04371274481974,0.0007,0.0,2.3759
World,"2020-02-11",6067209212,16906.0,44679,0.0,1113,0.0002786454102582,264.2789542174376,0.0007,0.0,2.4911
World,"2020-02-12",6067209212,18901.0,45057,0.0,1118,0.0003115270850166,238.38421247553038,0.0007,0.0,2.4813
